epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,9213.47,1.33905,1.16941,1.34169,0.72026,0.64068,0.70634,0.42631,1.34719,1.19212,1.4747,0.000667789,0.000667789,0.000667789
61,9366.67,1.32932,1.16613,1.33218,0.72083,0.64224,0.70462,0.42694,1.34644,1.18851,1.47587,0.000657963,0.000657963,0.000657963
62,9519.52,1.33068,1.1625,1.33421,0.72785,0.64125,0.7045,0.42659,1.34674,1.18659,1.47468,0.000648071,0.000648071,0.000648071
63,9672.52,1.33143,1.15554,1.33662,0.72103,0.6478,0.70541,0.42572,1.35043,1.18733,1.47789,0.000638115,0.000638115,0.000638115
64,9825.58,1.33007,1.15155,1.33403,0.72265,0.64952,0.70645,0.42558,1.3512,1.18962,1.47886,0.000628101,0.000628101,0.000628101
65,9978.43,1.32768,1.1484,1.33401,0.72374,0.64968,0.70841,0.42707,1.34943,1.19124,1.47846,0.000618034,0.000618034,0.000618034
66,10131.8,1.31495,1.1278,1.32634,0.71502,0.65075,0.70644,0.42712,1.34674,1.19574,1.4781,0.000607916,0.000607916,0.000607916
67,10285,1.31076,1.12982,1.3255,0.7158,0.64699,0.70679,0.42747,1.34904,1.19623,1.47997,0.000597754,0.000597754,0.000597754
68,10438.4,1.31006,1.11844,1.31857,0.71797,0.64714,0.70794,0.42777,1.35004,1.19313,1.48053,0.000587551,0.000587551,0.000587551
69,10591.6,1.30603,1.12229,1.32349,0.71754,0.64501,0.70758,0.42839,1.35135,1.18969,1.48167,0.000577311,0.000577311,0.000577311
70,10744.7,1.30375,1.11326,1.31815,0.72151,0.6409,0.70675,0.42766,1.35155,1.18896,1.48234,0.00056704,0.00056704,0.00056704
71,10897.7,1.30116,1.11389,1.31824,0.71465,0.65,0.706,0.42785,1.35196,1.19065,1.4823,0.000556742,0.000556742,0.000556742
72,11050.6,1.29771,1.08964,1.30623,0.72024,0.64885,0.70748,0.42752,1.35344,1.18569,1.48521,0.000546421,0.000546421,0.000546421
73,11203.7,1.2959,1.08227,1.30884,0.7207,0.65072,0.70718,0.4275,1.35498,1.18258,1.48828,0.000536081,0.000536081,0.000536081
74,11356.4,1.29314,1.08698,1.30494,0.7225,0.65043,0.7076,0.42717,1.35756,1.18181,1.49045,0.000525728,0.000525728,0.000525728
75,11509.6,1.29068,1.08438,1.30372,0.72234,0.64863,0.70837,0.42692,1.35938,1.18004,1.49238,0.000515366,0.000515366,0.000515366
76,11662.6,1.28123,1.07562,1.29971,0.71877,0.65058,0.7075,0.42665,1.35945,1.18176,1.4931,0.000505,0.000505,0.000505
77,11815.4,1.28032,1.06952,1.29794,0.71838,0.64996,0.70687,0.42659,1.36019,1.17983,1.4943,0.000494634,0.000494634,0.000494634
78,11968.4,1.274,1.05717,1.28906,0.71575,0.65262,0.70742,0.42668,1.36097,1.18085,1.49523,0.000484272,0.000484272,0.000484272
79,12121.3,1.27488,1.06414,1.29675,0.7187,0.6529,0.70785,0.42661,1.36269,1.18077,1.49755,0.000473919,0.000473919,0.000473919
80,12274.4,1.27561,1.04875,1.29396,0.71534,0.65237,0.70774,0.42687,1.36451,1.18202,1.49933,0.000463579,0.000463579,0.000463579
81,12427.1,1.27735,1.04884,1.29173,0.71371,0.65138,0.7074,0.4263,1.36542,1.18085,1.50032,0.000453258,0.000453258,0.000453258
82,12580.1,1.26355,1.03079,1.28106,0.71528,0.65104,0.7069,0.42607,1.36677,1.18011,1.50113,0.00044296,0.00044296,0.00044296
83,12733,1.26399,1.03713,1.2849,0.71589,0.65086,0.70588,0.42561,1.36685,1.17981,1.50127,0.000432689,0.000432689,0.000432689
